court_id,court_name,judge_name,kind,identity_scope,observed_on_single_registry_entry,title,local_path,width,height,mime_type,sha256,source_page,asset_url,retrieved_at,reuse_note
ST:id_state,Idaho Judicial Branch,,favicon,site_icon,True,Idaho Judicial Branch - official-site icon,images/98/983012b46e4b39e95efcf8b9700ef4624d9fd48f89bb44555676d9b8d545b0c0.ico,44,64,image/x-icon,983012b46e4b39e95efcf8b9700ef4624d9fd48f89bb44555676d9b8d545b0c0,https://isc.idaho.gov/,https://isc.idaho.gov/favicon.ico,2026-09-13T00:03:48.696299+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:id_state,Idaho Judicial Branch,,judiciary_logo,statewide_judiciary_mark,True,Idaho Supreme Court,images/e8/e865e8ca74ce26b0f60d00f16756a4a3fcdcd7e0a57eba858910f8494308027c.svg,103.0,52.0,image/svg+xml,e865e8ca74ce26b0f60d00f16756a4a3fcdcd7e0a57eba858910f8494308027c,https://isc.idaho.gov/,https://isc.idaho.gov/_nuxt/Idaho-Supreme-Court-Logo-01.BpadVc75.svg,2026-09-13T00:03:47.559151+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:il_state,Illinois Courts,,favicon,site_icon,True,Illinois Courts - official-site icon,images/72/72d633893a106253353ec0e5d7061e3508369c8888ff49816eb9dfa101ee5459.ico,32,32,image/x-icon,72d633893a106253353ec0e5d7061e3508369c8888ff49816eb9dfa101ee5459,https://www.illinoiscourts.gov/,https://www.illinoiscourts.gov/favicon.png,2026-09-12T23:43:45.416024+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:il_state,Illinois Courts,,judiciary_logo,statewide_judiciary_mark,True,Illinois Courts - official-site identity mark,images/bb/bb3d34eb6354b54a1e30b91820b3dcd776aa592b32d7cee021ab3ed23e25db66.svg,100.0,100.0,image/svg+xml,bb3d34eb6354b54a1e30b91820b3dcd776aa592b32d7cee021ab3ed23e25db66,https://www.illinoiscourts.gov/,https://www.illinoiscourts.gov/themes/ilcourts/assets/dist/images/logo-footer.svg,2026-09-12T23:43:44.606711+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:il_state,Illinois Courts,,judiciary_logo,statewide_judiciary_mark,True,Illinois Courts - official-site identity mark,images/72/721cf835a20fd3b2abbb05ca1be5b64b1452f02924e24df6b9845e44585cec54.svg,406.0,102.995,image/svg+xml,721cf835a20fd3b2abbb05ca1be5b64b1452f02924e24df6b9845e44585cec54,https://www.illinoiscourts.gov/,https://www.illinoiscourts.gov/themes/ilcourts/assets/dist/images/logo-header.svg,2026-09-12T23:43:45.245493+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:in_state,Indiana Judicial Branch,,judiciary_logo,state_government_mark,True,"Seal of the State of Indiana, displayed on the Indiana judiciary website",images/91/91a34e26ee1b1ba922a01c410cecb9937a27e7b17a1b5682028126523ddd1c6b.png,200,200,image/png,91a34e26ee1b1ba922a01c410cecb9937a27e7b17a1b5682028126523ddd1c6b,https://www.in.gov/courts/,https://www.in.gov/dA/7d806fd9ca/indiana-state-seal.png,2026-09-12T23:47:39.608719+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ks_state,Kansas Judicial Branch,,favicon,site_icon,True,Kansas Judicial Branch - official-site icon,images/32/32d8b30afe878c12c17b016df93ed217ffa749183a4342e64e3a515e437383c0.png,180,180,image/png,32d8b30afe878c12c17b016df93ed217ffa749183a4342e64e3a515e437383c0,https://kscourts.gov/,https://kscourts.gov/apple-touch-icon.png,2026-09-13T00:01:50.982455+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ks_state,Kansas Judicial Branch,,judiciary_logo,statewide_judiciary_mark,True,Kansas Judicial Branch Logo,images/2d/2dcb2243a8ab83b9497a529c55e49411b2cf7b94bad3b57ad0ea320215e34673.png,282,58,image/png,2dcb2243a8ab83b9497a529c55e49411b2cf7b94bad3b57ad0ea320215e34673,https://kscourts.gov/,https://kscourts.gov/KSCourts/media/KsCourts/logo-seal-white.png,2026-09-13T00:01:50.345324+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ks_state,Kansas Judicial Branch,,judiciary_logo,statewide_judiciary_mark,True,Kansas Judicial Branch Logo for Print,images/e7/e72ea81e0ad73ea5848f3b2d48f88cd5b406805ca7e1d11552952bc87313c2dc.png,282,72,image/png,e72ea81e0ad73ea5848f3b2d48f88cd5b406805ca7e1d11552952bc87313c2dc,https://kscourts.gov/,https://kscourts.gov/KSCourts/media/KsCourts/print-logo.png,2026-09-13T00:01:50.454853+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ks_state,Kansas Judicial Branch,,judiciary_logo,statewide_judiciary_mark,True,Kansas Judicial Branch,images/0c/0c5142ac5e09d6c0b3539cef50595c915f15d557b47a74d52379369628dbf524.svg,261.0,262.8,image/svg+xml,0c5142ac5e09d6c0b3539cef50595c915f15d557b47a74d52379369628dbf524,https://kscourts.gov/,https://kscourts.gov/KsCourts/media/KsCourts/f-logo.svg,2026-09-13T00:01:50.585939+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ky_state,Kentucky Courts,,favicon,site_icon,True,Kentucky Courts - official-site icon,images/3a/3af567686010b69f1d41ec97ec1d2dc6426fed009a992a7931bc668b401d4643.png,180,180,image/png,3af567686010b69f1d41ec97ec1d2dc6426fed009a992a7931bc668b401d4643,https://www.kycourts.gov/Pages/index.aspx,https://www.kycourts.gov/style library/favicons/apple-touch-icon.png,2026-09-12T23:43:44.245211+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ky_state,Kentucky Courts,,judiciary_logo,statewide_judiciary_mark,True,Kentucky Court of Justice - logo,images/1b/1b7effdf5dfec0de265638e87753a78a6806bee3e87715eecb20d1d53684e376.png,165,165,image/png,1b7effdf5dfec0de265638e87753a78a6806bee3e87715eecb20d1d53684e376,https://www.kycourts.gov/Pages/index.aspx,https://www.kycourts.gov/Style%20Library/Images/50th-Logo-01.png,2026-09-12T23:43:43.966081+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:la_state,Louisiana Courts,,favicon,site_icon,True,Louisiana Courts - official-site icon,images/8f/8fb8fd95309d9292ccd9b70ec687a02e2519c8bb95af5296873f270a5de19eac.png,180,180,image/png,8fb8fd95309d9292ccd9b70ec687a02e2519c8bb95af5296873f270a5de19eac,https://www.lasc.org/,https://www.lasc.org/apple-touch-icon.png,2026-09-12T23:46:34.279832+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:md_state,Maryland Courts,,favicon,site_icon,True,Maryland Courts - official-site icon,images/2a/2ae4cb5ba8974b92a4038f650b0df827c0cbb170cf8f9c5a5f758defdc285ad6.png,50,50,image/png,2ae4cb5ba8974b92a4038f650b0df827c0cbb170cf8f9c5a5f758defdc285ad6,https://www.mdcourts.gov/,https://www.mdcourts.gov/sites/default/files/favicon.png,2026-09-12T23:43:43.448437+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:md_state,Maryland Courts,,judiciary_logo,statewide_judiciary_mark,True,Maryland Courts logo,images/d4/d423fa42bd7d69137cc4280b96ae18116cf678fd98f1c5c28b2715fdce65ff83.png,399,176,image/png,d423fa42bd7d69137cc4280b96ae18116cf678fd98f1c5c28b2715fdce65ff83,https://www.mdcourts.gov/,https://www.mdcourts.gov/sites/default/files/inline-images/footer-logo_0.png,2026-09-12T23:43:43.179270+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:md_state,Maryland Courts,,judiciary_logo,statewide_judiciary_mark,True,Maryland Courts - official-site identity mark,images/be/bed4eb91759350e0c9d83138ad869f89196668357cbe5a03667a34a746715d51.png,573,98,image/png,bed4eb91759350e0c9d83138ad869f89196668357cbe5a03667a34a746715d51,https://www.mdcourts.gov/,https://www.mdcourts.gov/sites/default/files/mdcourts-logo_0.png,2026-09-12T23:43:43.306931+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:me_state,Maine Courts,,judiciary_logo,statewide_judiciary_mark,True,MJB seal,images/75/758c3ff9e34530784fa233d41c82ec88f75259bd90474e0c991a7acf5115d240.png,80,80,image/png,758c3ff9e34530784fa233d41c82ec88f75259bd90474e0c991a7acf5115d240,https://www.courts.maine.gov/,https://www.courts.maine.gov/images/mjb-seal-footer.png,2026-09-12T23:43:43.850002+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:mn_state,Minnesota Courts,,favicon,site_icon,True,Minnesota Courts - official-site icon,images/ed/ed367869c2efc48d9847bbb4dc3f1bf6ad118dd617220149f41099fab33672a4.bmp,33,33,image/bmp,ed367869c2efc48d9847bbb4dc3f1bf6ad118dd617220149f41099fab33672a4,https://mncourts.gov/,https://mncourts.gov/__data/assets/file/0033/49767/favicon.ico,2026-09-12T23:46:33.977943+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:mn_state,Minnesota Courts,,judiciary_logo,statewide_judiciary_mark,True,Minnesota Judicial Branch Logo,images/76/76fa571af5bf9451167cc1eb32206b2ed5d88fc7cec2d691b7bbdf7309066f40.svg,786.53,128.19,image/svg+xml,76fa571af5bf9451167cc1eb32206b2ed5d88fc7cec2d691b7bbdf7309066f40,https://mncourts.gov/,https://mncourts.gov/__data/assets/git_bridge/0012/11640/dist/images/mjb_logo.svg,2026-09-12T23:46:33.842341+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ms_state,Mississippi Courts,,judiciary_logo,statewide_judiciary_mark,True,Judiciary Seal,images/ba/baf5744ddbd2d6908b96a52e5bdeda1cb8b85c3e6fa9575d72221de46b6cb6de.png,100,100,image/png,baf5744ddbd2d6908b96a52e5bdeda1cb8b85c3e6fa9575d72221de46b6cb6de,https://courts.ms.gov/,https://courts.ms.gov/images_folder/demo/Judiciary-seal-cropped.png,2026-09-12T23:43:44.394043+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:mt_state,Montana Courts,,favicon,site_icon,True,Montana Courts - official-site icon,images/c0/c0656f168047e7f120aaa5a6f0343dcff8ae2e5472e8a92be620e0a358387ea4.ico,32,32,image/x-icon,c0656f168047e7f120aaa5a6f0343dcff8ae2e5472e8a92be620e0a358387ea4,https://courts.mt.gov/,https://courts.mt.gov/_files/images/favicon.ico,2026-09-12T23:43:45.370642+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:mt_state,Montana Courts,,judiciary_logo,statewide_judiciary_mark,True,Courts Logo,images/29/299ad4dbd00e4cd7c584296367edf151f2f204494f11aaa639fa6bce78364265.gif,300,105,image/gif,299ad4dbd00e4cd7c584296367edf151f2f204494f11aaa639fa6bce78364265,https://courts.mt.gov/,https://courts.mt.gov/_files/images/logo-3.gif,2026-09-12T23:43:45.021231+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:nd_state,North Dakota Courts,,favicon,site_icon,True,North Dakota Courts - official-site icon,images/44/44212c6bb262595295159fad63f3185db7c7637f5ec0d888aea20205653f3779.ico,150,150,image/x-icon,44212c6bb262595295159fad63f3185db7c7637f5ec0d888aea20205653f3779,https://www.ndcourts.gov/,https://www.ndcourts.gov/Themes/NDCourts/Content/favicon.ico,2026-09-12T23:43:45.839886+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:nd_state,North Dakota Courts,,judiciary_logo,statewide_judiciary_mark,True,North Dakota Courts logo that is linked to homepage.,images/87/8732f1178c42632bccaaa2def6a28fdc0ac694066be7be952f57bd05543228b8.png,831,787,image/png,8732f1178c42632bccaaa2def6a28fdc0ac694066be7be952f57bd05543228b8,https://www.ndcourts.gov/,https://www.ndcourts.gov/Themes/NDCourts/Content/statecourts_logo_blue.png,2026-09-12T23:43:45.075841+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:nd_state,North Dakota Courts,,judiciary_logo,statewide_judiciary_mark,True,State of North Dakota Courts logo that is linked to homepage.,images/c3/c39015999f8cace1bf7d3651c734e25a6fd165dc99c52d3463de114c75ae4f32.png,1172,420,image/png,c39015999f8cace1bf7d3651c734e25a6fd165dc99c52d3463de114c75ae4f32,https://www.ndcourts.gov/,https://www.ndcourts.gov/Themes/NDCourts/Content/statecourts_type_white.png,2026-09-12T23:43:45.419064+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
