document_id,sha256,title,title_source,format,format_group,bytes,relative_path,source_jurisdictions,source_courts,source_collection_ids,source_urls,source_occurrences,source_record_count,metadata_page_count,word_content_controls,word_revision_elements,pdf_xfa,pdf_field_roots,review_status,technical_flags,library_status,language,language_note,title_confidence,title_evidence,publisher_scope_note,source_date,source_date_kind,previous_title,previous_path
sha256:3e6e7ffcbd3f5df809cf3c587d1ffb78960133a27118c8482653ed48eb047cac,3e6e7ffcbd3f5df809cf3c587d1ffb78960133a27118c8482653ed48eb047cac,FL Parentage 375 Order for Genetic Testing - Surrogacy 2019 01,source label corroborated by document text,pdf,PDF,54073,02-State/Washington/Statewide-Collection/PDF/FL Parentage 375 Order for Genetic Testing - Surrogacy 2019 01.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20375%20Order%20for%20Genetic%20Testing%20-%20Surrogacy_2019%2001.pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 375 Order for Genetic Testing - Surrogacy 2019 01"", ""matched_first_page_words"": [""genetic"", ""order"", ""parentage"", ""surrogacy"", ""testing""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Order for Genetic Testing - Surrogacy""}",,,,FL Parentage 375 Order for Genetic Testing - Surrogacy 2019 01,02-State/Washington/Statewide-Collection/PDF/FL Parentage 375 Order for Genetic Testing - Surrogacy 2019 01 -- 3e6e7ffcbd3f.pdf
sha256:e1ea4428cd0459c26c2a776e912917469bd77346541e8ecd4371be018ea22e3f,e1ea4428cd0459c26c2a776e912917469bd77346541e8ecd4371be018ea22e3f,FL Parentage 382 Response to Pt to Stop Parentage Because of Sexual Assault 2023 10,source label corroborated by document text,pdf,PDF,242457,02-State/Washington/Statewide-Collection/PDF/FL Parentage 382 Response to Pt to Stop Parentage Because of Sexual Assault 2023 10.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20382%20Response%20to%20Pt%20%20to%20Stop%20Parentage%20because%20of%20Sexual%20Assault_2023%2010.pdf,1,1,4,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 382 Response to Pt to Stop Parentage because of Sexual Assault 2023 10"", ""matched_first_page_words"": [""assault"", ""because"", ""parentage"", ""response"", ""sexual"", ""stop""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,FL Parentage 382 Response to Pt to Stop Parentage because of Sexual Assault 2023 10,02-State/Washington/Statewide-Collection/PDF/FL Parentage 382 Response to Pt to Stop Parentage because of Sexual Assault 2023 10 -- e1ea4428cd04.pdf
sha256:46925d7599225b52dc3a24ddb0f328feac456f840a6b1bab6793eb44853d49c7,46925d7599225b52dc3a24ddb0f328feac456f840a6b1bab6793eb44853d49c7,FL Parentage 384 Response to Sexual Assault Allegation 2019 01,source label corroborated by document text,pdf,PDF,54425,02-State/Washington/Statewide-Collection/PDF/FL Parentage 384 Response to Sexual Assault Allegation 2019 01.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20384%20Response%20to%20Sexual%20Assault%20Allegation_2019%2001.pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 384 Response to Sexual Assault Allegation 2019 01"", ""matched_first_page_words"": [""allegation"", ""assault"", ""parentage"", ""response"", ""sexual""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Response to Sexual Assault Allegation""}",,,,FL Parentage 384 Response to Sexual Assault Allegation 2019 01,02-State/Washington/Statewide-Collection/PDF/FL Parentage 384 Response to Sexual Assault Allegation 2019 01 -- 46925d759922.pdf
sha256:6f68f277a0538a55d5004e0725b243d197b93be0c2f1030f6dbc5089b79da79a,6f68f277a0538a55d5004e0725b243d197b93be0c2f1030f6dbc5089b79da79a,FL Parentage 385 Order After Sa Fact-Finding Hrg 2019 07,source label corroborated by document text,pdf,PDF,572904,02-State/Washington/Statewide-Collection/PDF/FL Parentage 385 Order After Sa Fact-Finding Hrg 2019 07.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20385%20Order%20after%20SA%20Fact-Finding%20Hrg_2019%2007.pdf,1,1,6,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 385 Order after SA Fact-Finding Hrg 2019 07"", ""matched_first_page_words"": [""after"", ""fact"", ""finding"", ""order"", ""parentage""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,FL Parentage 385 Order after SA Fact Finding Hrg 2019 07,02-State/Washington/Statewide-Collection/PDF/FL Parentage 385 Order after SA Fact Finding Hrg 2019 07 -- 6f68f277a053.pdf
sha256:43b6c8fb59f9456da29a1e9b85ae4d87d02cb99064a9d465f1dff50100adbbad,43b6c8fb59f9456da29a1e9b85ae4d87d02cb99064a9d465f1dff50100adbbad,FL Relocate 702 Motion to Limit Notice - Ex Parte (2),source label corroborated by document text,pdf,PDF,168664,02-State/Washington/Statewide-Collection/PDF/FL Relocate 702 Motion to Limit Notice - Ex Parte (2).pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Relocate%20702%20Motion%20to%20Limit%20Notice%20-%20ex%20parte%20(2).pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Relocate 702 Motion to Limit Notice - ex parte (2)"", ""matched_first_page_words"": [""limit"", ""motion"", ""notice"", ""parte"", ""relocate""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,FL Relocate 702 Motion to Limit Notice - ex parte (2),02-State/Washington/Statewide-Collection/PDF/FL Relocate 702 Motion to Limit Notice - ex parte (2) -- 43b6c8fb59f9.pdf
sha256:b4ba5c59d65cf98f2fa148b5db4a84f02729107d98aa09832a80a95d8d1c702f,b4ba5c59d65cf98f2fa148b5db4a84f02729107d98aa09832a80a95d8d1c702f,FL Relocate 703 Order on Motion to Limit Notice - Ex Parte (2),source label corroborated by document text,pdf,PDF,183893,02-State/Washington/Statewide-Collection/PDF/FL Relocate 703 Order on Motion to Limit Notice - Ex Parte (2).pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Relocate%20703%20Order%20on%20Motion%20to%20Limit%20Notice%20-%20ex%20parte%20(2).pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Relocate 703 Order on Motion to Limit Notice - ex parte (2)"", ""matched_first_page_words"": [""limit"", ""motion"", ""notice"", ""order"", ""parte"", ""relocate""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,FL Relocate 703 Order on Motion to Limit Notice - ex parte (2),02-State/Washington/Statewide-Collection/PDF/FL Relocate 703 Order on Motion to Limit Notice - ex parte (2) -- b4ba5c59d65c.pdf
sha256:87b0acc49e0b1fbd741a1545b3cd351ae5d40e9cae35ddf188afa041a05efed6,87b0acc49e0b1fbd741a1545b3cd351ae5d40e9cae35ddf188afa041a05efed6,FL Relocate 706 Ex Parte Motion for Final Order Changing Pp - No Obj to Moving(2),source label corroborated by document text,pdf,PDF,232242,02-State/Washington/Statewide-Collection/PDF/FL Relocate 706 Ex Parte Motion for Final Order Changing Pp - No Obj to Moving(2).pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Relocate%20706%20Ex%20Parte%20Motion%20for%20Final%20Order%20Changing%20PP%20-%20No%20Obj%20to%20Moving(2).pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Relocate 706 Ex Parte Motion for Final Order Changing PP - No Obj to Moving(2)"", ""matched_first_page_words"": [""changing"", ""motion"", ""moving"", ""order"", ""parte"", ""relocate""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,FL Relocate 706 Ex Parte Motion for Final Order Changing PP - No Obj to Moving(2),02-State/Washington/Statewide-Collection/PDF/FL Relocate 706 Ex Parte Motion for Final Order Changing PP - No Obj to Moving(2) -- 87b0acc49e0b.pdf
sha256:f09f67a50e0105f49b87d39b67d5cb473f755f15238d878fd24ca3c419dbbf04,f09f67a50e0105f49b87d39b67d5cb473f755f15238d878fd24ca3c419dbbf04,FL Uccjea 802 Notice of Reg of Out-of-State Custody Order 2021 04,source label corroborated by document text,pdf,PDF,174265,02-State/Washington/Statewide-Collection/PDF/FL Uccjea 802 Notice of Reg of Out-of-State Custody Order 2021 04.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20UCCJEA%20802%20Notice%20of%20Reg%20of%20Out-of-State%20Custody%20Order%202021%2004.pdf,1,1,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL UCCJEA 802 Notice of Reg of Out-of-State Custody Order 2021 04"", ""matched_first_page_words"": [""custody"", ""notice"", ""order"", ""state"", ""uccjea""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Notice of Registration of Out-of-State Custody Order""}",,,,FL UCCJEA 802 Notice of Reg of Out of State Custody Order 2021 04,02-State/Washington/Statewide-Collection/PDF/FL UCCJEA 802 Notice of Reg of Out of State Custody Order 2021 04 -- f09f67a50e01.pdf
sha256:028cf20f8aa193c234a1eb480a512625bba8c0e05946e0f6dd7202a608f83ce1,028cf20f8aa193c234a1eb480a512625bba8c0e05946e0f6dd7202a608f83ce1,FL Uccjea 803 Courts Proof of Mailing - Out-of-State Custody Order Reg,source label corroborated by document text,pdf,PDF,219781,02-State/Washington/Statewide-Collection/PDF/FL Uccjea 803 Courts Proof of Mailing - Out-of-State Custody Order Reg.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20UCCJEA%20803%20Courts%20Proof%20of%20Mailing%20-%20Out-of-State%20Custody%20Order%20Reg.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL UCCJEA 803 Courts Proof of Mailing - Out-of-State Custody Order Reg"", ""matched_first_page_words"": [""court"", ""custody"", ""mailing"", ""order"", ""proof"", ""state"", ""uccjea""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,FL UCCJEA 803 Courts Proof of Mailing - Out of State Custody Order Reg,02-State/Washington/Statewide-Collection/PDF/FL UCCJEA 803 Courts Proof of Mailing - Out of State Custody Order Reg -- 028cf20f8aa1.pdf
sha256:05602d5bea7ea8b3a259cf3256b76394e43068a5d7fd6531f479df386e598ae9,05602d5bea7ea8b3a259cf3256b76394e43068a5d7fd6531f479df386e598ae9,FL Uccjea 804 Motion to Dismiss Reg Out-of-State Custody Order,source label corroborated by document text,pdf,PDF,299241,02-State/Washington/Statewide-Collection/PDF/FL Uccjea 804 Motion to Dismiss Reg Out-of-State Custody Order.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20UCCJEA%20804%20Motion%20to%20Dismiss%20Reg%20Out-of-State%20Custody%20Order.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL UCCJEA 804 Motion to Dismiss Reg Out-of-State Custody Order"", ""matched_first_page_words"": [""custody"", ""dismi"", ""motion"", ""order"", ""state"", ""uccjea""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,FL UCCJEA 804 Motion to Dismiss Reg Out of State Custody Order,02-State/Washington/Statewide-Collection/PDF/FL UCCJEA 804 Motion to Dismiss Reg Out of State Custody Order -- 05602d5bea7e.pdf
sha256:15f90d8cdc6dc7bc7ae2e38fc67efc3aa77cd54d8a43cc0f077147401c4dc3de,15f90d8cdc6dc7bc7ae2e38fc67efc3aa77cd54d8a43cc0f077147401c4dc3de,FL Uccjea 805 Order About Registering Out-of-State Custody Order,source label corroborated by document text,pdf,PDF,218953,02-State/Washington/Statewide-Collection/PDF/FL Uccjea 805 Order About Registering Out-of-State Custody Order.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20UCCJEA%20805%20Order%20About%20Registering%20Out-of-State%20Custody%20Order.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL UCCJEA 805 Order About Registering Out-of-State Custody Order"", ""matched_first_page_words"": [""about"", ""custody"", ""order"", ""registering"", ""state"", ""uccjea""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Order About Registering Out-of-State Custody Order""}",,,,FL UCCJEA 805 Order About Registering Out of State Custody Order,02-State/Washington/Statewide-Collection/PDF/FL UCCJEA 805 Order About Registering Out of State Custody Order -- 15f90d8cdc6d.pdf
sha256:3666eb090ebe6e9d25bf29cfad189d93e9bfdee24fe015b09664e62afe0616c7,3666eb090ebe6e9d25bf29cfad189d93e9bfdee24fe015b09664e62afe0616c7,FL Uccjea 806 Notice Out-of-State Custody Order Confirmed without Hrg,source label corroborated by document text,pdf,PDF,160376,02-State/Washington/Statewide-Collection/PDF/FL Uccjea 806 Notice Out-of-State Custody Order Confirmed without Hrg.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20UCCJEA%20806%20Notice%20Out-of-State%20Custody%20Order%20Confirmed%20Without%20Hrg.pdf,1,1,1,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL UCCJEA 806 Notice Out-of-State Custody Order Confirmed Without Hrg"", ""matched_first_page_words"": [""confirmed"", ""custody"", ""notice"", ""order"", ""state"", ""uccjea""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,FL UCCJEA 806 Notice Out of State Custody Order Confirmed Without Hrg,02-State/Washington/Statewide-Collection/PDF/FL UCCJEA 806 Notice Out of State Custody Order Confirmed Without Hrg -- 3666eb090ebe.pdf
sha256:14b9476a2868a017c1aed8fdaaa7537bae074b4e884cc9233374000bfc96fa15,14b9476a2868a017c1aed8fdaaa7537bae074b4e884cc9233374000bfc96fa15,FL Uccjea 811 Petition to Enforce Out-of-State Custody Order(02),source label corroborated by document text,pdf,PDF,180123,02-State/Washington/Statewide-Collection/PDF/FL Uccjea 811 Petition to Enforce Out-of-State Custody Order(02).pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20UCCJEA%20811%20Petition%20to%20Enforce%20Out-of-State%20Custody%20Order(02).pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL UCCJEA 811 Petition to Enforce Out-of-State Custody Order(02)"", ""matched_first_page_words"": [""custody"", ""enforce"", ""order"", ""petition"", ""state"", ""uccjea""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Petition to Enforce Out-of-State Custody Order""}",,,,FL UCCJEA 811 Petition to Enforce Out of State Custody Order(02),02-State/Washington/Statewide-Collection/PDF/FL UCCJEA 811 Petition to Enforce Out of State Custody Order(02) -- 14b9476a2868.pdf
sha256:55e78fe392db91c104ea98ba362e59abae1dd32196e3128d8fb8e99c63b1d801,55e78fe392db91c104ea98ba362e59abae1dd32196e3128d8fb8e99c63b1d801,FL Uccjea 812 Order to Go to Court Re Out-of-State Custody Order(02),source label corroborated by document text,pdf,PDF,202956,02-State/Washington/Statewide-Collection/PDF/FL Uccjea 812 Order to Go to Court Re Out-of-State Custody Order(02).pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20UCCJEA%20812%20Order%20to%20Go%20to%20Court%20re%20Out-of-State%20Custody%20Order(02).pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL UCCJEA 812 Order to Go to Court re Out-of-State Custody Order(02)"", ""matched_first_page_words"": [""court"", ""custody"", ""order"", ""state"", ""uccjea""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Order to Go to Court about Out-of-State Custody Order (Order""}",,,,FL UCCJEA 812 Order to Go to Court re Out of State Custody Order(02),02-State/Washington/Statewide-Collection/PDF/FL UCCJEA 812 Order to Go to Court re Out of State Custody Order(02) -- 55e78fe392db.pdf
sha256:397298c86300600417cdfa9333a9b5372339e14c6a5505bc57c5e9b6196ded90,397298c86300600417cdfa9333a9b5372339e14c6a5505bc57c5e9b6196ded90,FL Visits 476 Petition for Visits 2022 06,source label corroborated by document text,pdf,PDF,269219,02-State/Washington/Statewide-Collection/PDF/FL Visits 476 Petition for Visits 2022 06.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Visits%20476%20Petition%20for%20Visits_2022%2006.pdf,1,1,9,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Visits 476 Petition for Visits 2022 06"", ""matched_first_page_words"": [""petition"", ""visit""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Petition for Visits""}",,,,FL Visits 476 Petition for Visits 2022 06,02-State/Washington/Statewide-Collection/PDF/FL Visits 476 Petition for Visits 2022 06 -- 397298c86300.pdf
